,Unnamed: 0,company,salary,lower_bound_salary,upper_bound_salary,base_pay,bonus_pay,cash_bonus,stock_bonus,Position_clean,Country
0,0,First Derivatives,35518.62,33060.0,40020.0,35518.62,,,,Data Scientist,UK
1,1,Deliveroo,110952.84,66120.0,226200.0,110952.84,,,,Data Scientist,UK
2,2,Barclays,92635.86,69600.0,133980.0,92635.86,5569.74,5569.74,,Data Scientist,UK
3,3,Lloyds Banking Group,103016.7,34800.0,182700.0,103016.7,13907.82,13907.82,5258.28,Data Scientist,UK
4,4,THG,72545.81999999999,60900.0,88740.0,72545.81999999999,6270.96,6270.96,,Data Scientist,UK
5,5,NatWest Group,104111.16,57420.0,168780.0,104111.16,3521.76,3521.76,,Data Scientist,UK
6,6,Tesco,84038.52,74820.0,104400.0,84038.52,,,,Data Scientist,UK
7,7,QuantumBlack,107782.56,88740.0,127020.0,107782.56,10420.86,10420.86,,Data Scientist,UK
8,8,J Sainsbury,72022.08,55680.0,83520.0,72022.08,2293.32,2293.32,,Data Scientist,UK
9,9,PwC,76878.42,46980.0,95700.0,76878.42,3535.68,3535.68,,Data Scientist,UK
10,10,HSBC Holdings,89441.22,69600.0,121800.0,89441.22,8700.0,8700.0,,Data Scientist,UK
11,11,Vodafone,103340.34,53940.0,116580.0,103340.34,10285.14,10285.14,,Data Scientist,UK
12,12,Capgemini,98282.16,43500.0,109620.0,98282.16,,,,Data Scientist,UK
13,13,IQVIA,100152.66,57420.0,133980.0,100152.66,11470.08,11470.08,,Data Scientist,UK
14,14,Facebook,147703.38,118320.0,175740.0,147703.38,13373.64,13373.64,69344.22,Data Scientist,UK
15,15,Admiral Group,48780.9,33060.0,52200.0,48780.9,1889.64,1889.64,4649.28,Data Scientist,UK
16,16,Mango Solutions,73969.14,67860.0,87000.0,73969.14,1748.7,1748.7,,Data Scientist,UK
17,17,Faculty,104518.32,88740.0,113100.0,104518.32,,,,Data Scientist,UK
18,18,Deloitte,69472.98,57420.0,73080.0,69472.98,353.22,353.22,,Data Scientist,UK
19,19,BBC,73351.44,59160.0,90480.0,73351.44,,,,Data Scientist,UK
20,20,Unilever,69252.0,66120.0,104400.0,69252.0,6250.08,6250.08,,Data Scientist,UK
21,21,BAE Systems Applied Intelligence,77316.9,71340.0,93960.0,77316.9,5625.42,5625.42,826.5,Data Scientist,UK
22,22,Ocado Group,71675.81999999999,62640.0,78300.0,71675.81999999999,,,,Data Scientist,UK
23,23,easyJet,97262.52,95700.0,104400.0,97262.52,9731.82,9731.82,,Data Scientist,UK
24,24,dunnhumby,93375.36,71340.0,165300.0,93375.36,8437.26,8437.26,,Data Scientist,UK
25,25,iwoca,103636.14,78300.0,125280.0,103636.14,,,,Data Scientist,UK
26,26,Peak (UK),58942.5,52200.0,87000.0,58942.5,1733.04,1733.04,3453.9,Data Scientist,UK
27,27,Department for Work And Pensions,75392.46,50460.0,97440.0,75392.46,870.0,870.0,,Data Scientist,UK
28,28,IBM,84360.42,78300.0,90480.0,84360.42,,,,Data Scientist,UK
29,29,Capita,74344.98,64380.0,80040.0,74344.98,,,,Data Scientist,UK
30,30,Santander,104535.72,87000.0,144420.0,104535.72,5260.02,5260.02,12270.48,Data Scientist,UK
31,31,Centrica,79354.44,69600.0,93960.0,79354.44,5510.58,5510.58,,Data Scientist,UK
32,32,TUI Group,73990.02,50460.0,93960.0,73990.02,3483.48,3483.48,,Data Scientist,UK
33,33,Tesco Bank,81233.64,74820.0,83520.0,81233.64,9651.78,9651.78,,Data Scientist,UK
34,34,Babylon Health,86752.92,78300.0,130500.0,86752.92,,,,Data Scientist,UK
35,35,Moneysupermarket Group,66227.88,53940.0,74820.0,66227.88,11052.48,11052.48,,Data Scientist,UK
36,36,King,89973.66,76560.0,104400.0,89973.66,13276.2,12197.4,15231.96,Data Scientist,UK
37,37,Zopa,86681.58,74820.0,104400.0,86681.58,,,,Data Scientist,UK
38,38,Toumetis,70405.62,52200.0,106140.0,70405.62,,,,Data Scientist,UK
39,39,Pairview,74077.02,60900.0,78300.0,,,,,Data Scientist,UK
40,40,Amazon,130726.2,60900.0,174000.0,130726.2,,,,Data Scientist,UK
41,41,J.P. Morgan,124114.2,43500.0,158340.0,,,,,Data Scientist,UK
42,42,BT,69600.0,67860.0,97440.0,69600.0,1748.7,1748.7,,Data Scientist,UK
43,43,Sky,91266.48,81780.0,127020.0,91266.48,7301.04,7301.04,,Data Scientist,UK
44,44,Bloomberg L.P.,121354.56,88740.0,135720.0,121354.56,6947.82,6947.82,,Data Scientist,UK
45,45,Microsoft,97885.44,90480.0,121800.0,97885.44,22858.38,22858.38,13443.24,Data Scientist,UK
46,46,Google,127568.1,90480.0,130500.0,127568.1,27594.66,27594.66,78373.08,Data Scientist,UK
47,47,Aviva,52008.6,43500.0,123540.0,52008.6,868.26,868.26,,Data Scientist,UK
48,48,AstraZeneca,88386.78,73080.0,123540.0,88386.78,,,,Data Scientist,UK
49,49,Experian,107782.56,106140.0,113100.0,107782.56,1795.68,1795.68,,Data Scientist,UK
50,50,McLaren Group,83443.44,81780.0,90480.0,83443.44,3476.52,3476.52,,Data Scientist,UK
51,51,BGL Group,83711.4,62640.0,95700.0,83711.4,4501.38,8371.14,633.36,Data Scientist,UK
52,52,IG,78367.86,73080.0,95700.0,78367.86,7013.94,7013.94,,Data Scientist,UK
53,53,Elsevier,128518.14,93960.0,172260.0,128518.14,13841.7,13841.7,16260.3,Data Scientist,UK
54,54,PlayStation,90333.84,87000.0,1567740.0,90333.84,14454.18,14454.18,,Data Scientist,UK
55,55,Revolut,122252.4,113100.0,135720.0,122252.4,,,17433.06,Data Scientist,UK
56,56,Funding Circle,87081.78,78300.0,174000.0,87081.78,,,1492.92,Data Scientist,UK
57,57,Rank Group,83051.94,48720.0,99180.0,83051.94,,,,Data Scientist,UK
58,58,carwow,90901.08,88740.0,111360.0,90901.08,,,1762.62,Data Scientist,UK
59,59,Brandwatch,74106.6,62640.0,80040.0,74106.6,,,,Data Scientist,UK
60,60,Black Swan Data,112997.34,95700.0,118320.0,112997.34,,,,Data Scientist,UK
61,61,Tessella,54672.54,53940.0,60900.0,54672.54,,,,Data Scientist,UK
62,62,Signal AI,84931.14,81780.0,125280.0,84931.14,,,,Data Scientist,UK
63,63,LoopMe,69462.54,69600.0,87000.0,69462.54,7998.78,7998.78,8708.7,Data Scientist,UK
64,64,Imagini Holdings,83377.31999999999,80040.0,113100.0,83377.31999999999,,,,Data Scientist,UK
65,65,Advizzo,68684.76,67860.0,69600.0,68684.76,,,,Data Scientist,UK
66,66,causaLens,62930.58,52200.0,69600.0,62930.58,,,,Data Scientist,UK
67,67,NHS,58290.0,48720.0,67860.0,58290.0,58290.0,,,Data Scientist,UK
68,68,KPMG,95700.0,83520.0,107880.0,96570.0,96570.0,1698.24,,Data Scientist,UK
69,69,ASDA,52200.0,45240.0,59160.0,53070.0,53070.0,,,Data Scientist,UK
70,70,John Lewis & Partners,83520.0,80040.0,87000.0,83520.0,83520.0,,,Data Scientist,UK
71,71,Deutsche Bank,123540.0,106140.0,140940.0,122670.0,122670.0,8700.0,,Data Scientist,UK
72,72,Co-op,47850.0,45240.0,50460.0,47850.0,47850.0,,,Data Scientist,UK
73,73,Royal Mail,113100.0,80040.0,146160.0,112230.0,112230.0,1748.7,9570.0,Data Scientist,UK
74,74,Virgin Media,87870.0,71340.0,104400.0,88740.0,88740.0,14790.0,,Data Scientist,UK
75,75,Communities & Local Government,51330.0,46980.0,55680.0,52200.0,52200.0,,,Data Scientist,UK
76,76,Cisco Systems,79170.0,73080.0,85260.0,79170.0,79170.0,14790.0,43500.0,Data Scientist,UK
77,77,BAE Systems UK,92220.0,59160.0,125280.0,93090.0,93090.0,,,Data Scientist,UK
78,78,Shell,120060.0,95700.0,144420.0,120060.0,120060.0,17400.0,,Data Scientist,UK
80,80,Expedia Group,106140.0,93960.0,118320.0,106140.0,106140.0,12180.0,12180.0,Data Scientist,UK
81,81,Facebook,93960.0,6960.0,8700.0,,,,,Data Scientist Intern,UK
82,82,EDF,70470.0,59160.0,81780.0,70470.0,70470.0,,,Data Scientist,UK
83,83,University of Glasgow,72210.0,53940.0,90480.0,72210.0,72210.0,,,Data Scientist,UK
84,84,Bank of England,121800.0,106140.0,137460.0,120930.0,120930.0,,5220.0,Data Scientist,UK
85,85,Defence Science and Technology Laboratory,49590.0,38280.0,60900.0,50460.0,50460.0,,,Data Scientist,UK
86,86,The British Library,60900.0,55680.0,66120.0,60900.0,60900.0,,,Data Scientist,UK
87,87,Home Office,62640.0,57420.0,67860.0,62640.0,62640.0,,,Data Scientist,UK
88,88,Skyscanner,95700.0,66120.0,125280.0,96570.0,96570.0,68730.0,,Data Scientist,UK
89,89,Bulb,129630.0,60900.0,198360.0,129630.0,129630.0,6090.0,,Data Scientist,UK
90,90,The Very Group,80040.0,64380.0,95700.0,80040.0,80040.0,5220.0,,Data Scientist,UK
91,91,Ocado Technology,83520.0,71340.0,95700.0,84390.0,84390.0,,,Data Scientist,UK
92,92,Cooper Lomaz,86130.0,62640.0,109620.0,86130.0,86130.0,,,Data Scientist,UK
93,93,ScottishPower,66120.0,59160.0,73080.0,66120.0,66120.0,5220.0,,Data Scientist,UK
94,94,Avon,81780.0,78300.0,85260.0,81780.0,81780.0,6960.0,,Data Scientist,UK
95,95,Reed Business Information,69600.0,66120.0,73080.0,67860.0,67860.0,,,Data Scientist,UK
96,96,FARFETCH,99180.0,80040.0,118320.0,100050.0,100050.0,1701.72,8700.0,Data Scientist,UK
97,97,Abcam,75690.0,69600.0,81780.0,75690.0,75690.0,,,Data Scientist,UK
98,98,Kubrick Group,55680.0,52200.0,59160.0,55680.0,55680.0,13050.0,,Data Scientist,UK
99,99,DAZN,78300.0,74820.0,81780.0,78300.0,78300.0,,,Data Scientist,UK
100,100,Qubit,103530.0,97440.0,109620.0,101790.0,101790.0,26.1,,Data Scientist,UK
101,101,Hitachi Rail,40020.0,38280.0,41760.0,40020.0,40020.0,,,Data Scientist,UK
102,102,The Institution of Engineering and Technology,60030.0,52200.0,67860.0,60030.0,60030.0,,,Data Scientist,UK
103,103,GroupM,100920.0,74820.0,127020.0,101790.0,101790.0,,,Data Scientist,UK
104,104,ICIS,63510.0,59160.0,67860.0,64380.0,64380.0,,,Data Scientist,UK
105,105,Smarkets,109620.0,83520.0,135720.0,108750.0,108750.0,,,Data Scientist,UK
106,106,Agilent Technologies,71340.0,67860.0,74820.0,71340.0,71340.0,1743.48,878.7,Data Scientist,UK
107,107,Valtech,101790.0,88740.0,114840.0,100920.0,100920.0,6090.0,,Data Scientist,UK
108,108,Liberty Global,81780.0,74820.0,88740.0,81780.0,81780.0,,,Data Scientist,UK
109,109,Product Madness,71340.0,52200.0,90480.0,71340.0,71340.0,,,Data Scientist,UK
110,110,Mudano,106140.0,83520.0,128760.0,105270.0,105270.0,,,Data Scientist,UK
111,111,Summit,78300.0,74820.0,81780.0,77430.0,77430.0,,,Data Scientist,UK
112,112,Skimlinks,100920.0,95700.0,106140.0,100050.0,100050.0,3480.0,,Data Scientist,UK
113,113,QuantumBlack,80040.0,67860.0,92220.0,,,,,Data Scientist Intern,UK
114,114,Quantexa,100920.0,33060.0,168780.0,101790.0,101790.0,16530.0,,Data Scientist,UK
115,115,RES,59160.0,53940.0,64380.0,59160.0,59160.0,12180.0,,Data Scientist,UK
116,116,Drover ,66990.0,57420.0,76560.0,66990.0,66990.0,,,Data Scientist,UK
117,117,Owlstone Medical,54810.0,46980.0,62640.0,55680.0,55680.0,,,Data Scientist,UK
118,118,Football Radar,83520.0,80040.0,87000.0,83520.0,83520.0,,,Data Scientist,UK
119,119,Pusher,78300.0,74820.0,81780.0,77430.0,77430.0,,,Data Scientist,UK
120,120,Profusion,64380.0,57420.0,71340.0,65250.0,65250.0,3.48,,Data Scientist,UK
121,121,BenevolentAI,107880.0,99180.0,116580.0,107010.0,107010.0,,,Data Scientist,UK
122,122,Aridhia Informatics,53070.0,50460.0,55680.0,51330.0,51330.0,,,Data Scientist,UK
123,123,Featurespace,89610.0,80040.0,99180.0,90480.0,90480.0,,,Data Scientist,UK
124,124,Annalect,93960.0,85260.0,102660.0,94830.0,94830.0,,,Data Scientist,UK
125,125,eRevalue,38280.0,24360.0,52200.0,38280.0,38280.0,,,Data Scientist,UK
126,126,Phrasee,77430.0,73080.0,81780.0,77430.0,77430.0,,,Data Scientist,UK
127,127,Thatcham Research,48720.0,46980.0,50460.0,48720.0,48720.0,,,Data Scientist,UK
128,128,Logically,79170.0,64380.0,93960.0,79170.0,79170.0,5220.0,,Data Scientist,UK
129,129,Pivigo,82650.0,74820.0,90480.0,82650.0,82650.0,,,Data Scientist,UK
130,130,Clear Returns,52200.0,45240.0,59160.0,52200.0,52200.0,,,Data Scientist,UK
131,131,AlignAlytics,38280.0,36540.0,40020.0,,,,,Data Scientist Intern,UK
132,132,Satavia,50460.0,46980.0,53940.0,50460.0,50460.0,1701.72,,Data Scientist,UK
133,133,Coremetrix,91350.0,80040.0,102660.0,,,,,Data Scientist,UK
134,134,Spectra Analytics,31320.0,1740.0,3480.0,,,,,Data Scientist Intern,UK
135,135,HARNESS Property Intelligence,122670.0,109620.0,135720.0,122670.0,122670.0,,,Data Scientist,UK
136,136,Her Majesty's Revenue & Customs,106140.0,100920.0,111360.0,88740.0,88740.0,,,Data Scientist,UK
137,137,Her Majesty's Revenue & Customs,88740.0,85260.0,92220.0,88740.0,88740.0,,,Data Scientist,UK
139,139,EY,84390.0,80040.0,88740.0,84390.0,84390.0,,,Data Scientist,UK
140,140,NHS,34800.0,33060.0,36540.0,,,,,Data Scientist Intern,UK
141,141,NHS,62640.0,60900.0,64380.0,,,,,Data Scientist,UK
142,142,Accenture,92220.0,88740.0,95700.0,93960.0,93960.0,,,Data Scientist,UK
144,144,HSBC Holdings,76003.2,72384.0,79622.4,,,,,Data Scientist,UK
147,147,Jaguar Land Rover,82650.0,80040.0,85260.0,82650.0,82650.0,5220.0,,Data Scientist,UK
148,148,Imperial College London,66990.0,64380.0,69600.0,66990.0,66990.0,,,Data Scientist,UK
149,149,Goldman Sachs,105270.0,100920.0,109620.0,104400.0,104400.0,77430.0,,Data Scientist,UK
150,150,GlaxoSmithKline,57420.0,55680.0,59160.0,,,,,Data Scientist,UK
151,151,GlaxoSmithKline,93090.0,88740.0,97440.0,93090.0,93090.0,10440.0,,Data Scientist,UK
152,152,UBS,79170.0,76560.0,81780.0,79170.0,79170.0,,,Data Scientist,UK
153,153,British Airways,41760.0,40020.0,43500.0,41760.0,41760.0,,,Data Scientist,UK
154,154,Rolls-Royce,55680.0,53940.0,57420.0,55680.0,55680.0,,2610.0,Data Scientist,UK
155,155,University College London,95700.0,92220.0,99180.0,94830.0,94830.0,,,Data Scientist,UK
156,156,Oxford University,68730.0,66120.0,71340.0,68730.0,68730.0,,,Data Scientist,UK
157,157,Argos,138330.0,132240.0,144420.0,140940.0,140940.0,3480.0,,Data Scientist,UK
159,159,Credit Suisse,88740.0,85260.0,92220.0,87870.0,87870.0,,,Data Scientist,UK
160,160,Booking.com,78300.0,74820.0,81780.0,78300.0,78300.0,,,Data Scientist,UK
161,161,Ministry of Justice UK,59160.0,57420.0,60900.0,59160.0,59160.0,,,Data Scientist,UK
162,162,ASOS,108750.0,104400.0,113100.0,107880.0,107880.0,11310.0,,Data Scientist,UK
163,163,British Gas,93960.0,90480.0,97440.0,93960.0,93960.0,,,Data Scientist,UK
164,164,PA Consulting,89610.0,85260.0,93960.0,89610.0,89610.0,6960.0,,Data Scientist,UK
165,165,University of Manchester,53940.0,52200.0,55680.0,53070.0,53070.0,,,Data Scientist,UK
166,166,Arup,95700.0,92220.0,99180.0,3480.0,3480.0,,,Data Scientist,UK
167,167,Arup,41760.0,3480.0,3480.0,,,,,Data Scientist Intern,UK
168,168,Transport for London,94830.0,90480.0,99180.0,93960.0,93960.0,,,Data Scientist,UK
169,169,University of Edinburgh,68730.0,66120.0,71340.0,,,,,Data Scientist,UK
170,170,University of Edinburgh,73080.0,69600.0,76560.0,73950.0,73950.0,,,Data Scientist,UK
171,171,DXC Technology,86130.0,81780.0,90480.0,85260.0,85260.0,,,Data Scientist,UK
172,172,Hewlett Packard Enterprise | HPE,130500.0,125280.0,135720.0,131370.0,131370.0,3480.0,,Data Scientist,UK
173,173,Sage,87870.0,85260.0,90480.0,88740.0,88740.0,,,Data Scientist,UK
175,175,Tata Consultancy Services,74820.0,71340.0,78300.0,75690.0,75690.0,,,Data Scientist,UK
176,176,Ordnance Survey,58290.0,55680.0,60900.0,57420.0,57420.0,,,Data Scientist,UK
177,177,Direct Line Group,120930.0,116580.0,125280.0,120930.0,120930.0,,,Data Scientist,UK
178,178,THG,52200.0,50460.0,53940.0,,,,,Data Scientist Intern,UK
179,179,FCA,70470.0,67860.0,73080.0,69600.0,69600.0,6960.0,,Data Scientist,UK
180,180,SSE,81780.0,78300.0,85260.0,104.4,104.4,,,Data Scientist,UK
181,181,CGI,94830.0,90480.0,99180.0,95700.0,95700.0,,3480.0,Data Scientist,UK
182,182,Pearson,31320.0,1740.0,3480.0,,,,,Data Scientist Intern,UK
183,183,IQVIA,41760.0,40020.0,43500.0,,,,,Data Scientist Intern,UK
184,184,University of Bristol,63510.0,60900.0,66120.0,62640.0,62640.0,,,Data Scientist,UK
185,185,Amey,69600.0,67860.0,71340.0,70470.0,70470.0,,,Data Scientist,UK
186,186,Sainsbury’s,69600.0,66120.0,73080.0,69600.0,69600.0,,,Data Scientist,UK
187,187,University of Leeds,20441.52,1668.66,1740.0,,,,,Data Scientist Intern,UK
188,188,University of Leeds,36540.0,34800.0,38280.0,,,,,Data Scientist Intern,UK
189,189,RB,33060.0,31320.0,34800.0,33060.0,33060.0,,,Data Scientist,UK
190,190,Aon,103530.0,99180.0,107880.0,102660.0,102660.0,9570.0,,Data Scientist,UK
191,191,Nomura Holdings,104400.0,8700.0,8700.0,8700.0,8700.0,,,Data Scientist,UK
192,192,Virgin Money,70470.0,67860.0,73080.0,70470.0,70470.0,6960.0,,Data Scientist,UK
193,193,QinetiQ,52200.0,50460.0,53940.0,52200.0,52200.0,,,Data Scientist,UK
194,194,Schlumberger,81780.0,78300.0,85260.0,81780.0,81780.0,,,Data Scientist,UK
195,195,Worldpay,95700.0,92220.0,99180.0,95700.0,95700.0,,,Data Scientist,UK
196,196,Openreach,73080.0,69600.0,76560.0,72210.0,72210.0,1.74,,Data Scientist,UK
197,197,Sopra Steria,60900.0,59160.0,62640.0,60900.0,60900.0,,,Data Scientist,UK
198,198,Visa Inc.,38280.0,36540.0,40020.0,,,,,Data Scientist Intern,UK
199,199,National Grid,72210.0,69600.0,74820.0,71340.0,71340.0,10.44,,Data Scientist,UK
200,200,Diageo,146160.0,140940.0,151380.0,146160.0,146160.0,,,Data Scientist,UK
201,201,AXA,60900.0,59160.0,62640.0,60900.0,60900.0,,,Data Scientist,UK
202,202,Capital One,59160.0,57420.0,60900.0,58290.0,58290.0,5220.0,,Data Scientist,UK
203,203,LV=,52200.0,50460.0,53940.0,52200.0,52200.0,,,Data Scientist,UK
204,204,OVO Energy,60900.0,57420.0,64380.0,60900.0,60900.0,,,Data Scientist,UK
205,205,Thames Water,69600.0,66120.0,73080.0,70470.0,70470.0,,,Data Scientist,UK
206,206,GlobalData,60030.0,57420.0,62640.0,60900.0,60900.0,,,Data Scientist,UK
207,207,Johnson Matthey,56550.0,53940.0,59160.0,57420.0,57420.0,,,Data Scientist,UK
208,208,Sky Betting & Gaming,78300.0,74820.0,81780.0,78300.0,78300.0,7830.0,,Data Scientist,UK
209,209,Uber,60900.0,57420.0,64380.0,60900.0,60900.0,,,Data Scientist,UK
210,210,Boston Consulting Group,101790.0,97440.0,106140.0,101790.0,101790.0,,,Data Scientist,UK
211,211,Monzo Bank,104400.0,100920.0,107880.0,103530.0,103530.0,,,Data Scientist,UK
212,212,Gamesys,57907.2,57907.2,61526.4,57907.2,57907.2,,,Data Scientist,UK
213,213,Gamesys,122670.0,118320.0,127020.0,27.84,27.84,,,Data Scientist,UK
214,214,Auto Trader UK,80040.0,76560.0,83520.0,80040.0,80040.0,,,Data Scientist,UK
217,217,Zurich Insurance,61770.0,59160.0,64380.0,62640.0,62640.0,3480.0,,Data Scientist,UK
218,218,Queen's University Belfast,56550.0,53940.0,59160.0,55680.0,55680.0,,,Data Scientist,UK
219,219,University of Strathclyde,61770.0,59160.0,64380.0,61770.0,61770.0,,,Data Scientist,UK
220,220,The National Trust,76560.0,73080.0,80040.0,75690.0,75690.0,,,Data Scientist,UK
221,221,Investec,90480.0,87000.0,93960.0,90480.0,90480.0,,,Data Scientist,UK
222,222,Hiscox,73080.0,71340.0,74820.0,73080.0,73080.0,,,Data Scientist,UK
223,223,ITV,67860.0,66120.0,69600.0,68730.0,68730.0,,,Data Scientist,UK
224,224,Veolia,68730.0,66120.0,71340.0,68730.0,68730.0,,26.1,Data Scientist,UK
225,225,Allstate Northern Ireland,26970.0,26100.0,27840.0,,,,,Data Scientist Intern,UK
226,226,Allstate Northern Ireland,66990.0,64380.0,69600.0,66990.0,66990.0,,,Data Scientist,UK
227,227,News UK,80040.0,76560.0,83520.0,80040.0,80040.0,,,Data Scientist,UK
228,228,Allianz,62640.0,60900.0,64380.0,62640.0,62640.0,3480.0,,Data Scientist,UK
229,229,Heat Recruitment,76560.0,73080.0,80040.0,75690.0,75690.0,,,Data Scientist,UK
230,230,Oliver Wyman,70470.0,67860.0,73080.0,,,,,Data Scientist,UK
231,231,Severn Trent,60030.0,57420.0,62640.0,60030.0,60030.0,,,Data Scientist,UK
232,232,AXA UK,68730.0,66120.0,71340.0,70470.0,70470.0,3480.0,,Data Scientist,UK
233,233,BJSS,98310.0,93960.0,102660.0,98310.0,98310.0,9570.0,,Data Scientist,UK
234,234,GE Aviation,100050.0,95700.0,104400.0,33060.0,33060.0,,,Data Scientist,UK
235,235,University of Reading,53940.0,52200.0,55680.0,53940.0,53940.0,,,Data Scientist,UK
236,236,GE Aviation,33060.0,31320.0,34800.0,,,,,Data Scientist Intern,UK
237,237,Roche,92220.0,88740.0,95700.0,92220.0,92220.0,,,Data Scientist,UK
238,238,Roche,68764.8,65145.6,72384.0,,,,,Data Scientist,UK
239,239,Cision,137460.0,132240.0,142680.0,136590.0,136590.0,,,Data Scientist,UK
240,240,Cabinet Office UK,65250.0,62640.0,67860.0,65250.0,65250.0,,,Data Scientist,UK
241,241,Revolut,127890.0,123540.0,132240.0,,,,,Data Scientist,UK
242,242,Citrix,80040.0,78300.0,81780.0,80040.0,80040.0,,20880.0,Data Scientist,UK
243,243,Knight Frank,87000.0,83520.0,90480.0,87000.0,87000.0,,,Data Scientist,UK
244,244,LexisNexis Legal & Professional,159210.0,153120.0,165300.0,158340.0,158340.0,,,Data Scientist,UK
245,245,GE Healthcare,93960.0,90480.0,97440.0,93090.0,93090.0,,,Data Scientist,UK
246,246,NHS Digital,41760.0,40020.0,43500.0,41760.0,41760.0,,,Data Scientist,UK
247,247,Avanade,109620.0,104400.0,114840.0,109620.0,109620.0,,,Data Scientist,UK
248,248,Caterpillar,63510.0,60900.0,66120.0,64380.0,64380.0,,,Data Scientist,UK
249,249,BMW,30450.0,29580.0,31320.0,30450.0,30450.0,,,Data Scientist,UK
250,250,Jagex,80910.0,78300.0,83520.0,80040.0,80040.0,8700.0,,Data Scientist,UK
251,251,Royal Bank of Scotland International,48720.0,46980.0,50460.0,48720.0,48720.0,,,Data Scientist,UK
252,252,Medical Research Council,41760.0,3480.0,3480.0,3480.0,3480.0,,,Data Scientist,UK
253,253,Citizens Advice,66990.0,64380.0,69600.0,66990.0,66990.0,,,Data Scientist,UK
254,254,Office for National Statistics,68764.8,65145.6,72384.0,,,,,Data Scientist,UK
255,255,Office for National Statistics,48720.0,46980.0,50460.0,49590.0,49590.0,,,Data Scientist,UK
256,256,GE Capital,107010.0,102660.0,111360.0,108750.0,108750.0,10440.0,,Data Scientist,UK
257,257,Tripadvisor,125280.0,120060.0,130500.0,125280.0,125280.0,,,Data Scientist,UK
258,258,Pfizer,32190.0,31320.0,33060.0,,,,,Data Scientist Intern,UK
259,259,"City, University of London",20462.4,1670.4,1740.0,,,,,Data Scientist Intern,UK
260,260,Science and Technology Facilities Council,88740.0,85260.0,92220.0,87000.0,87000.0,,,Data Scientist,UK
261,261,QBE,87870.0,85260.0,90480.0,88740.0,88740.0,8700.0,,Data Scientist,UK
262,262,Publicis Groupe,79170.0,76560.0,81780.0,80040.0,80040.0,,,Data Scientist,UK
263,263,MS Amlin,70470.0,67860.0,73080.0,72210.0,72210.0,,,Data Scientist,UK
264,264,Freelancer,17400.0,17400.0,17400.0,17400.0,17400.0,,,Data Scientist,UK
265,265,Wavemaker,61770.0,59160.0,64380.0,60900.0,60900.0,,,Data Scientist,UK
266,266,University of Essex,55680.0,53940.0,57420.0,54810.0,54810.0,,,Data Scientist,UK
267,267,N Brown Group,97440.0,93960.0,100920.0,97440.0,97440.0,,,Data Scientist,UK
268,268,Illumina,31320.0,29580.0,33060.0,,,,,Data Scientist Intern,UK
269,269,CACI (UK),33060.0,31320.0,34800.0,,,,,Data Scientist Intern,UK
270,270,Carnival,53940.0,52200.0,55680.0,53940.0,53940.0,,,Data Scientist,UK
271,271,Lonza,43500.0,41760.0,45240.0,43500.0,43500.0,,,Data Scientist,UK
272,272,Trainline,97440.0,93960.0,100920.0,,,,,Data Scientist,UK
273,273,Media by Kantar,71340.0,69600.0,73080.0,71340.0,71340.0,,,Data Scientist,UK
274,274,King,58290.0,55680.0,60900.0,,,,,Data Scientist Intern,UK
275,275,AWE PLC,116580.0,111360.0,121800.0,116580.0,116580.0,,,Data Scientist,UK
276,276,Genpact,55680.0,53940.0,57420.0,56550.0,56550.0,,,Data Scientist,UK
277,277,Syngenta,75690.0,73080.0,78300.0,75690.0,75690.0,,,Data Scientist,UK
278,278,RAC,65250.0,62640.0,67860.0,65250.0,65250.0,,,Data Scientist,UK
279,279,Halliburton,82650.0,80040.0,85260.0,82650.0,82650.0,,,Data Scientist,UK
280,280,Wellcome Trust,81780.0,78300.0,85260.0,81780.0,81780.0,,,Data Scientist,UK
281,281,Tata Steel,52200.0,50460.0,53940.0,52200.0,52200.0,,,Data Scientist,UK
282,282,Department for Transport,78300.0,74820.0,81780.0,78300.0,78300.0,,,Data Scientist,UK
283,283,Quick Connect USA,113970.0,109620.0,118320.0,113100.0,113100.0,,,Data Scientist,UK
284,284,Channel 4,53940.0,52200.0,55680.0,53940.0,53940.0,,,Data Scientist,UK
285,285,Government Digital Service,92220.0,88740.0,95700.0,92220.0,92220.0,868.26,,Data Scientist,UK
286,286,American Express Global Business Travel,80910.0,78300.0,83520.0,80040.0,80040.0,,,Data Scientist,UK
287,287,TES Global,117450.0,113100.0,121800.0,117450.0,117450.0,,,Data Scientist,UK
289,289,Kindred Group,107010.0,102660.0,111360.0,107880.0,107880.0,,,Data Scientist,UK
290,290,Red Bull,36540.0,34800.0,38280.0,36540.0,36540.0,,,Data Scientist,UK
291,291,Plymouth University,57420.0,55680.0,59160.0,57420.0,57420.0,,,Data Scientist,UK
292,292,Rolls-Royce Motor Cars,30450.0,29580.0,31320.0,,,,,Data Scientist Intern,UK
293,293,M&C Saatchi,82650.0,80040.0,85260.0,83520.0,83520.0,,,Data Scientist,UK
294,294,SUEZ,88740.0,85260.0,92220.0,88740.0,88740.0,8700.0,13920.0,Data Scientist,UK
295,295,Northern Ireland Civil Service,55680.0,53940.0,57420.0,55680.0,55680.0,,,Data Scientist,UK
296,296,The Manufacturing Technology Centre,60900.0,59160.0,62640.0,61770.0,61770.0,,,Data Scientist,UK
297,297,SAS Institute,106140.0,102660.0,109620.0,105270.0,105270.0,,,Data Scientist,UK
